               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.093888,            0.027834,                   0,           0.0011494,            0.018182,          0.00064924,          0.00010966,            0.076895,            0.027757,                   0,            0.070508,           0.0032768,           0.0032768
                   1,            0.067384,            0.030315,                   0,             0.22406,             0.32545,            0.091628,            0.022462,            0.054755,            0.025849,                   0,            0.037236,           0.0033381,           0.0033381
